STUDENTNUMBER,COURSE_CD,COURSE_TITLE,COURSE_VERSION,COURSE_ATTEMPT_STATUS,MODE,TYPE,ORG_UNIT_CD,COMMENCEMENT_DT,ENROLLED_CURRENT_TP,ENROLLED_YR,STUDENT_TYPE,CREDIT_POINTS_REQUIRED,ADVANCED STANDING CP,COMPLETED_CREDIT_POINTS,OUTSTANDING_POINTS,Course Location,Completed Units,Adv Stnd Units,Unit Sets (Completed),Unit Sets (Non-Completed)
BA79,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"LANG100 BLOCK-B 2021 OL
CHIN201 TRI-1 2021 OL
CHIN202 TRI-2 2021 OL
HASS100 TRI-2 2021 OL
RELS184 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL",,,CHINES012.3 N Chinese (Extended Major)
BA80,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,12,36,108,ARMIDALE,"HINQ100 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
ANCH109 TRI-2 2021 OL
HASS100 TRI-2 2021 OL","EDEE100 
HIST1XX06 ",,"ANHIST011.4 N Ancient History (Minor)
MMEUHIS001.1 N Medieval and Early Modern Europe (Major)"
BA81,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,0,30,114,ARMIDALE,"FREN101 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
FREN102 TRI-2 2021 OL
HASS100 TRI-2 2021 OL
FREN203 TRI-3 2021 OL",,,FRENCH001.7 N French (Major)
BA82,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,0,24,120,ARMIDALE,"HASS100 TRI-1 2021 OL
PAIS101 TRI-1 2021 OL
HASS101 TRI-2 2021 OL
HIST113 TRI-2 2021 OL",,,"HISTOR011.5 N History (Minor)
PAIS001.4 N Political and International Studies (Major)"
BA83,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"HASS100 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
ARPA107 TRI-2 2021 OL
IDIG103 TRI-2 2021 OL
ARPA100 TRI-3 2021 OL
LING366 TRI-3 2021 OL",,,"ARCH001.7 N Archaeology (Major)
INSTUD001.8 N Indigenous Studies (Major)"
BA84,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44494,Yes,Yes,Domestic,144,72,90,54,ARMIDALE,"THEA134 TRI-3 2021 OL
THEA360 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL",ADPAA72 ,,
BA85,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44239,Yes,Yes,Domestic,144,96,120,24,ARMIDALE,"LANG100 BLOCK-D 2021 OL
HASS100 TRI-1 2021 OL
GRMN311 TRI-2 2021 OL
LANG301 TRI-2 2021 OL","GRMN101 
GRMN102 
GRMN201 
GRMN202 
GRMN303 
GRMN307 
GRMN308 
GRMN309 
ITAL101 
ITAL102 
ITAL201 
ITAL202 
ITAL203 
ITAL301 
ITAL302 
LING101 ",,"GERMAN001.6 N German (Major)
ITALIA011.4 N Italian (Minor)"
BA86,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44239,Yes,Yes,Domestic,144,48,96,48,ARMIDALE,"HASS100 TRI-1 2021 ON
HIST328 TRI-1 2021 OL
PAIS101 TRI-1 2021 ON
WRIT101 TRI-1 2021 ON
HIST369 TRI-2 2021 ON
PAIS318 TRI-2 2021 OL
PAIS380 TRI-2 2021 ON
HINQ100 TRI-3 2021 OL","ANCH110 
ANCH111 
ECON101 
HIST111 
HIST113 
HIST150 
HIST308 
PAIS113 ",,"HISTOR001.9 N History (Major)
PAIS001.4 N Political and International Studies (Major)"
BA87,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,42786,No,No,Domestic,144,18,54,90,ARMIDALE,"ANCH315 TRI-1 2018 OL
ANCH318 TRI-1 2017 OF
CLLA101 TRI-1 2017 OF
HIST111 TRI-1 2018 OL
RELS180 TRI-1 2018 OL
ANCH109 TRI-2 2021 OL","ANCH111 
ARPA104 
HINQ100 ",,"ANCROM001.1 N Ancient Rome: History and Culture (Major)
HISTOR001.9 N History (Major)"
BA88,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44375,No,No,Domestic,144,60,60,84,ARMIDALE,,"CIJ210 
JAPN101 
JAPN102 
JAPN201 
JAPN202 
JAPN215 
JAPN235 
LING101 
LING150 
LING244 ",,"JAPANE001.5 N Japanese (Major)
LINGUI011.3 N Linguistics (Minor)"
BA89,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44246,Yes,Yes,Domestic,144,0,24,120,ARMIDALE,"LING101 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
HASS100 TRI-2 2021 OL
LING102 TRI-2 2021 OL",,,LINGUI012.3 N Linguistics (Extended Major)
BA90,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,41330,Yes,Yes,Domestic,144,72,120,24,ARMIDALE,"GEPL301 TRI-1 2013 OF
GEPL322 TRI-1 2013 OF
GEPL338 TRI-1 2013 OF
SOCY319 TRI-2 2019 OL
SOCY345 TRI-2 2019 OL
GEPL306 TRI-3 2018 OL
PEAC304 TRI-3 2018 OL
SOCY300 TRI-3 2018 OL","ECON144 
ENCO1XX06 
GEPL111 
GEPL112 
GEPL307 
GEPL341 
PAIS365 
PEAC102 
RSNR110 
RSNR120 
SOCY100 
SOCY101 ",,"HGEOGR011.2 N Human Geography (Minor)
PGEOGR001.6 N Physical Geography (Major)"
BA91,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44226,No,No,Domestic,144,12,18,126,ARMIDALE,HINQ100 TRI-1 2021 OL,"PAIS101 
PHIL102 ",,"HISTOR011.5 N History (Minor)
PAIS001.4 N Political and International Studies (Major)"
BA92,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44253,Yes,Yes,Domestic,144,120,132,12,ARMIDALE,"GEPL301 TRI-1 2021 OL
HASS100 TRI-1 2021 OL","ANCH110 
ANCH111 
ANCH314 
ANCH322 
ANCH325 
ANCH351 
COMM120 
EDLT400 
EDSS311 
GEPL111 
GEPL112 
GEPL309 
GEPL316 
GEPL322 
HIST329 
HIST368 
INDN101 
PAIS103 
RELS1XX12 ",,HGEOGR001.4 N Human Geography (Major)
BA93,BA,Bachelor of Arts,17,ENROLLED,ON,FT,S0004,44230,Yes,Yes,Domestic,144,12,18,126,ARMIDALE,JAPN101 TRI-1 2021 ON,"ANCH111 
LANG110 ",,JAPANE001.5 N Japanese (Major)
BA94,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44226,No,Yes,Domestic,144,0,24,120,ARMIDALE,"FREN101 TRI-1 2021 OL
LING101 TRI-1 2021 OL
FREN102 TRI-2 2021 OL
LING102 TRI-2 2021 OL",,,LINGUI001.7 N Linguistics (Major)
BA95,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,42310,No,No,Domestic,144,0,0,144,ARMIDALE,,,,"PHILOS001.3 N Philosophy
PSYCHO001.3 N Psychology
SOCIOL001.2 N Sociology"
BA96,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,12,18,126,ARMIDALE,FREN101 TRI-1 2021 OL,"ANCH111 
HINQ100 ",,"CLASLA011.3 N Classical Languages (Minor)
FRENCH012.4 N French (Extended Major)
HISTOR001.9 N History (Major)"
BA97,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44226,No,No,Domestic,144,0,6,138,ARMIDALE,FREN101 TRI-1 2021 OL,,,FRENCH001.7 N French (Major)
BA98,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,42,66,78,ARMIDALE,"HASS100 TRI-2 2021 OL
PSYC102 TRI-2 2021 OL
PSYC101 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL","EDCX246 
EDIT124 
EDLT390 
EDSP300 
LING101 
LING102 
LING3XX06 ",,"LINGUI001.7 N Linguistics (Major)
PSYCHO011.3 N Psychology (Minor)"
BA99,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,60,72,72,ARMIDALE,"HUMN240 TRI-3 2021 OL
LING353 TRI-3 2021 OL","HASS100 
LING101 
LING102 
MTHS110 
PSIO110 
PSIO120 
PSYC101 
PSYC102 
PSYC106 
WRIT101 ",,"LINGUI001.7 N Linguistics (Major)
PSYCHO011.3 N Psychology (Minor)"
BA100,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,No,No,Domestic,144,0,6,138,ARMIDALE,ARPA100 TRI-3 2021 OL,,,ARCH001.7 N Archaeology (Major)
BA101,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44238,No,No,Domestic,144,12,72,72,ARMIDALE,"ANCH318 TRI-1 2021 OL
ANCH326 TRI-1 2021 OL
ARPA104 TRI-1 2021 OL
HASS100 TRI-1 2021 OL
ANCH109 TRI-2 2021 OL
ANCH111 TRI-2 2021 OL
HASS101 TRI-2 2021 OL
ANCH307 TRI-3 2021 OL
ANCH328 TRI-3 2021 OL
RELS384 TRI-3 2021 OL","HINQ100 
HINQ101 ",,ANHIST001.8 N Ancient History (Major)
BA102,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44249,Yes,Yes,Domestic,144,126,132,12,ARMIDALE,WRIT101 TRI-3 2021 OL,"FREN101 
FREN102 
FREN201 
FREN202 
FREN203 
FREN205 
FREN206 
FREN301 
FREN302 
FREN303 
GRMN101 
GRMN102 
GRMN201 
GRMN202 
GRMN203 
GRMN210 
GRMN301 
GRMN307 
ITAL101 
LING101 
SPAN101 ",,FRENCH001.7 N French (Major)
BA103,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44379,Yes,Yes,Domestic,144,0,24,120,ARMIDALE,"HASS100 TRI-2 2021 OL
WRIT102 TRI-2 2021 OL
ENGL101 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL",,,WRITIN001.8 N Writing (Major)
BA104,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44375,No,No,Domestic,144,0,12,132,ARMIDALE,"HASS100 TRI-2 2021 OL
SOCY110 TRI-2 2021 OL",,,SOCIOL001.7 N Sociology (Major)
BA105,BA,Bachelor of Arts,17,ENROLLED,ON,PT,S0004,44226,Yes,Yes,Domestic,144,0,66,78,ARMIDALE,"ANCH110 TRI-1 2021 OL
ARPA104 TRI-1 2021 OL
HINQ100 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
ANCH109 TRI-2 2021 OL
FSC102 TRI-2 2021 OL
HASS100 TRI-2 2021 OL
HIST113 TRI-2 2021 OL
ANCH112 TRI-3 2021 OL
ARPA100 TRI-3 2021 OL
HIST303 TRI-3 2021 OL",,,"ANHIST011.4 N Ancient History (Minor)
ARCH011.4 N Archaeology (Minor)
HISTOR001.9 N History (Major)"
BA106,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44252,No,No,Domestic,144,0,12,132,ARMIDALE,"LING244 TRI-1 2021 OL
LING364 TRI-1 2021 OL",,,LINGUI001.7 N Linguistics (Major)
BA107,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44226,Yes,Yes,Domestic,144,0,18,126,ARMIDALE,"PAIS101 TRI-1 2021 OL
HASS100 TRI-2 2021 OL
WRIT101 TRI-3 2021 OL",,,PAIS001.4 N Political and International Studies (Major)
BA108,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44226,No,No,Domestic,144,0,0,144,ARMIDALE,,,,"FRENCH001.6 N French (Major)
LINGUI011.2 N Linguistics (Minor)"
BA109,BA,Bachelor of Arts,17,INTERMIT,OL,PT,S0004,44375,No,No,Domestic,144,60,90,54,ARMIDALE,"HASS100 TRI-2 2021 OL
PHIL150 TRI-2 2021 OL
ENGL101 TRI-3 2021 OL
HINQ100 TRI-3 2021 OL
PSYC101 TRI-3 2021 OL","MUSI101 
MUSI121 
MUSI140 
MUSI160 
MUSI201 
MUSI221 
MUSI2XX06 
MUSI361 
MUSI364 
MUSI390 ",,MUSICS001.8 N Music (Major)
BA110,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44228,No,No,Domestic,144,0,0,144,ARMIDALE,,,,PAIS012.3 N Political and International Studies (Extended Major)
BA111,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,43031,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,CLASLA012.1 N Classical Languages (Extended Major)
BA112,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44375,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,"ENGLIS011.5 N English (Minor)
JAPANE001.5 N Japanese (Major)"
BA113,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,42786,Yes,Yes,Domestic,144,42,90,54,ARMIDALE,"ARPA104 TRI-1 2021 OL
LING101 TRI-1 2021 OL
ENGL381 TRI-2 2021 OL
LING102 TRI-2 2021 OL
RELS381 TRI-2 2021 OL
LING353 TRI-3 2021 OL
LING366 TRI-3 2021 OL
LING369 TRI-3 2021 OL","ARPA100 
ARPA107 
ENGL101 
HASS101 
PHIL150 
RELS184 
WRIT101 ",,"ARCH001.7 N Archaeology (Major)
ENGLIS011.5 N English (Minor)
LINGUI001.4 N Linguistics
LINGUI011.3 N Linguistics (Minor)"
BA114,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44375,No,No,Domestic,144,0,0,144,ARMIDALE,,,,"HISTOR001.9 N History (Major)
MMEUHIS011.1 N Medieval and Early Modern Europe (Minor)"
BA115,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44226,No,Yes,Domestic,144,0,12,132,ARMIDALE,"HASS100 TRI-1 2021 OL
JAPN101 TRI-1 2021 OL",,,JAPANE001.5 N Japanese (Major)
BA116,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,24,48,96,ARMIDALE,"HASS101 TRI-2 2021 OL
PSYC102 TRI-2 2021 OL
ENGL101 TRI-3 2021 OL
PSYC101 TRI-3 2021 OL","ARPA104 
EDEC102 
EDEE100 
HINQ101 ",,"ARCH001.5 N Archaeology (Major)
ENGLIS001.9 N English (Major)
PSYCHO001.6 N Psychology (Major)"
BA117,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,36941,No,No,Domestic,144,84,96,48,ARMIDALE,"PSYC201 SEM-2 2001 OF
SOCY313 TRI-2 2021 OL","ENGL1XX12 
ENGL2XX12 
PSYC101 
PSYC102 
SOCY1XX12 
UNSP1XX12 
UNSP2XX24 ",,ENGL100.1 N English
BA118,BA,Bachelor of Arts,17,ENROLLED,ON,FT,S0004,44226,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"ENGL101 TRI-1 2021 ON
HASS100 TRI-1 2021 ON
PSYC101 TRI-1 2021 ON
WRIT101 TRI-1 2021 ON
ANCH109 TRI-2 2021 ON
HASS101 TRI-2 2021 ON
PSYC102 TRI-2 2021 ON
WRIT102 TRI-2 2021 OL",,,"ENGLIS011.5 N English (Minor)
WRITIN001.8 N Writing (Major)"
BA119,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,42786,No,No,Domestic,144,0,30,114,ARMIDALE,"ENCO100 TRI-1 2017 OL
ENGL102 TRI-2 2017 OL
ANCH112 TRI-3 2017 OF
BCSS101 TRI-3 2017 OL
RELS184 TRI-3 2017 OL",,,"ENGLIS001.9 N English (Major)
HISTOR001.5 N History (Major)"
BA120,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44226,Yes,Yes,Domestic,144,12,48,96,ARMIDALE,"HASS100 TRI-1 2021 OL
HINQ100 TRI-1 2021 OL
ANCH109 TRI-2 2021 OL
HASS101 TRI-2 2021 OL
ANCH112 TRI-3 2021 OL
ARPA100 TRI-3 2021 OL","ANCH111 
ARPA104 ",,"ARCH001.6 N Archaeology (Major)
HISTOR011.4 N History (Minor)"
BA121,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,43290,Yes,Yes,Domestic,144,18,42,102,ARMIDALE,"GEPL111 TRI-1 2019 OL
HINQ100 TRI-1 2019 OL
HIST165 TRI-2 2018 OL
WRIT101 TRI-3 2018 OL","EDLT500 
EDUC540 
UNSP2XX06 ",,"ENGLIS011.2 N English (Minor)
HISTOR001.6 N History (Major)
PGEOGR011.2 N Physical Geography (Minor)"
BA122,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,43409,Yes,Yes,Domestic,144,36,90,54,ARMIDALE,"GEPL111 TRI-1 2020 OL
PAIS101 TRI-1 2019 OL
PAIS390 TRI-1 2021 OL
PAIS315 TRI-2 2020 OL
PAIS318 TRI-2 2021 OL
PAIS365 TRI-2 2019 OL
BCSS101 TRI-3 2019 OL
GEPL308 TRI-3 2020 OL
WRIT101 TRI-3 2018 OL","EM334 
GEOL110 
GEOL120 
GEPL112 
GEPL309 
PAIS103 ",,"ITALIA011.4 N Italian (Minor)
PAIS001.2 N Political and International Studies (Major)
PGEOGR001.6 N Physical Geography (Major)"
BA123,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44501,Yes,Yes,Domestic,144,12,30,114,ARMIDALE,"GEOL110 TRI-3 2021 OL
GEPL112 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL","HIST1XX06 
UNSP1XX06 ",,"PGEOGR001.6 N Physical Geography (Major)
SOCIOL001.7 N Sociology (Major)"
BA124,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,43773,No,Yes,Domestic,144,48,54,90,ARMIDALE,ARPA100 TRI-3 2019 OL,"ARPA104 
ARPA107 
EM334 
GEOL110 
GEOL120 
GEOL202 
MTHS110 
STAT100 ",,ARCH012.4 N Archaeology (Extended Major)
BA125,BA,Bachelor of Arts,17,ENROLLED,ON,PT,S0004,44226,Yes,Yes,Domestic,144,30,48,96,ARMIDALE,"ANCH109 TRI-2 2021 OL
RELS184 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL","ANCH111 
COSC210 
COSC572 
PSYC1XX06 
QM161 ",,CLASLA012.3 N Classical Languages (Extended Major)
BA126,BA,Bachelor of Arts,17,INTERMIT,ON,FT,S0004,44226,No,No,Domestic,144,0,12,132,ARMIDALE,"ARPA104 TRI-1 2021 ON
HASS100 TRI-1 2021 ON",,,ARCH012.4 N Archaeology (Extended Major)
BA127,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,36,42,102,ARMIDALE,HINQ100 TRI-3 2021 OL,"HIST113 
HIST1XX18 
HIST357 
WRIT101 ",,HISTOR001.9 N History (Major)
BA128,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,0,12,132,ARMIDALE,"ARPA100 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL",,,ARCH001.7 N Archaeology (Major)
BA129,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,90,108,36,ARMIDALE,"EM334 TRI-3 2021 OL
GEOL110 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL","ARPA100 
ARPA104 
ARPA107 
ARPA2XX12 
ARPA302 
ARPA306 
ARPA352 
ARPA384 
ARPA3XX06 
HIST1XX12 
SOCY100 
UNSP3XX06 
UNSP4XX06 ",,ARCH012.4 N Archaeology (Extended Major)
BA130,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44494,No,No,Domestic,144,0,12,132,ARMIDALE,"RELS184 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL",,,MMEUHIS001.1 N Medieval and Early Modern Europe (Major)
BA131,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44261,Yes,Yes,Domestic,144,0,18,126,ARMIDALE,"ARPA104 TRI-1 2021 OL
ARPA343 TRI-2 2021 OL
WRIT101 TRI-3 2021 OL",,,ARCH001.7 N Archaeology (Major)
BA132,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44375,Yes,Yes,Domestic,144,0,18,126,ARMIDALE,"HASS100 TRI-2 2021 OL
SOCY110 TRI-2 2021 OL
MUSI131 TRI-3 2021 OL",,,MUSICS001.8 N Music (Major)
BA133,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44226,Yes,Yes,Domestic,144,0,12,132,ARMIDALE,"ANCH112 TRI-3 2021 OL
RELS184 TRI-3 2021 OL",,,"ANHIST001.8 N Ancient History (Major)
STRELI001.8 N Studies in Religion (Major)"
BA134,BA,Bachelor of Arts,17,INTERMIT,OL,PT,S0004,44263,No,No,Domestic,144,0,18,126,ARMIDALE,"JAPN201 TRI-1 2021 OL
JAPN235 TRI-1 2021 OL
JAPN202 TRI-2 2021 OL",,,JAPANE012.3 N Japanese (Extended Major)
BA135,BA,Bachelor of Arts,17,INTERMIT,OL,PT,S0004,44375,No,No,Domestic,144,0,12,132,ARMIDALE,"HASS100 TRI-2 2021 OL
IDIG103 TRI-2 2021 OL",,,INSTUD001.8 N Indigenous Studies (Major)
BA136,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44226,No,No,Domestic,144,0,30,114,ARMIDALE,"FREN301 TRI-1 2021 OL
WRIT101 TRI-1 2021 OL
ENGL102 TRI-2 2021 OL
FREN302 TRI-2 2021 OL
HIST113 TRI-2 2021 OL",,,"ENGLIS001.9 N English (Major)
FRENCH001.7 N French (Major)
MMEUHIS011.1 N Medieval and Early Modern Europe (Minor)"
BA137,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,42,54,90,ARMIDALE,"COMM387 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL","HLTH101 
MUSI101 
MUSI110 
MUSI160 
MUSI201 
PSYC101 
PSYC102 ",,"MUSICS001.8 N Music (Major)
WRITIN001.8 N Writing (Major)"
BA138,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,43865,No,No,Domestic,144,36,48,96,ARMIDALE,"COMM101 TRI-1 2020 OL
WRIT101 TRI-1 2020 OL","LAW100 
LAW101 
PAIS101 
PAIS103 
PAIS113 
SOCY110 ",,"PAIS001.2 N Political and International Studies (Major)
SCRNMED011.2 N Screen and Media Studies (Minor)"
BA139,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44501,Yes,Yes,Domestic,144,84,90,54,ARMIDALE,WRIT101 TRI-3 2021 OL,"CRIM100 
CRIM101 
FSC102 
GEPL307 
HIST351 
PSYC101 
SOCY100 
SOCY110 
SOCY313 
SOCY340 
SOCY345 
SOCY356 
SOCY3XX06 
UNSP3XX06 ",,"HGEOGR011.2 N Human Geography (Minor)
SOCIOL001.7 N Sociology (Major)"
BA140,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,78,90,54,ARMIDALE,"PHIL102 TRI-3 2021 OL
PHIL304 TRI-3 2021 OL","FREN101 
FREN102 
FREN201 
FREN202 
FREN203 
FREN301 
FREN302 
FREN303 
FREN304 
HASS101 
PHIL150 
PHIL151 
WRIT101 ",,PHILOS001.7 N Philosophy (Major)
BA141,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44226,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"CHIN101 TRI-1 2021 OL
JAPN101 TRI-1 2021 OL
LING101 TRI-1 2021 OL
CHIN102 TRI-2 2021 OL
HASS100 TRI-2 2021 OL
JAPN102 TRI-2 2021 OL
LING102 TRI-2 2021 OL
WRIT101 TRI-3 2021 OL",,,"JAPANE001.5 N Japanese (Major)
LINGUI001.7 N Linguistics (Major)"
BA142,BA,Bachelor of Arts,17,ENROLLED,OL,FT,S0004,44375,Yes,Yes,Domestic,144,6,48,96,ARMIDALE,"CHIN202 TRI-2 2021 OL
HASS100 TRI-2 2021 OL
HASS101 TRI-2 2021 OL
HIST113 TRI-2 2021 OL
HINQ100 TRI-3 2021 OL
LING353 TRI-3 2021 OL
RELS384 TRI-3 2021 OL",CHIN201 ,,"CHINES001.5 N Chinese (Major)
HISTOR011.5 N History (Minor)"
BA143,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44252,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"LANG100 BLOCK-D 2021 OL
GEPL111 TRI-1 2021 OL
GRMN201 TRI-1 2021 OL
GRMN202 TRI-2 2021 OL
GEPL112 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL",,,"GERMAN001.6 N German (Major)
HGEOGR001.4 N Human Geography (Major)"
BA144,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44375,No,No,Domestic,144,54,54,90,ARMIDALE,,"ENGL1XX06 
ENGL342 
ENGL372 
ENGL382 
HIST2XX06 
HIST2XX12 
HIST354 
PHIL1XX06 ",,"ENGLIS001.9 N English (Major)
HISTOR011.5 N History (Minor)"
BA145,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,42422,No,Yes,Domestic,144,0,24,120,ARMIDALE,"SPAN101 TRI-1 2016 OF
SPAN102 TRI-2 2016 OF
ENGL101 TRI-3 2021 OL
WRIT101 TRI-3 2021 OL",,,"ITALIA001.2 N Italian
SPANISH001.3 N Spanish"
BA146,BA,Bachelor of Arts,17,INACTIVE,OL,FT,S0004,44226,No,No,Domestic,144,78,78,66,ARMIDALE,,"COMM1XX06 
CRIM304 
IDIG2XX06 
MTHS100 
PAIS1XX12 
PHIL1XX06 
SOCY100 
SOCY110 
SOCY1XX06 
SOCY321 
SOCY345 
UNSP2XX06 ",,"SOCIOL001.7 N Sociology (Major)
SOCIOL012.4 N Sociology (Extended Major)"
BA147,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44375,No,No,Domestic,144,18,24,120,ARMIDALE,ITAL102 TRI-2 2021 OL,"FREN206 
FREN306 
ITAL101 ",,ITALIA001.6 N Italian (Major)
BA148,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44494,Yes,Yes,Domestic,144,108,108,36,ARMIDALE,,"AFM101 
AFM112 
AFM231 
BCSS101 
ECON101 
MM105 
MM110 
MM200 
MM202 
PSYC101 
PSYC102 
PSYC200 
PSYC202 
PSYC213 
PSYC306 
PSYC372 
QM161 
WRIT101 ",,PSYCHO012.3 N Psychology (Extended Major)
BA149,BA,Bachelor of Arts,17,ENROLLED,OL,PT,S0004,44130,Yes,Yes,Domestic,144,0,30,114,ARMIDALE,"SPAN301 TRI-1 2021 OL
FREN102 TRI-2 2021 OL
GRMN102 TRI-2 2021 OL
SPAN203 TRI-2 2021 OL
SPAN302 TRI-2 2021 OL",,,"FRENCH011.4 N French (Minor)
GERMAN001.6 N German (Major)
SPANISH001.5 N Spanish (Major)"
BA150,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44494,No,No,Domestic,144,0,0,144,ARMIDALE,,,,HISTOR001.9 N History (Major)
BA151,BA,Bachelor of Arts,17,INACTIVE,OL,PT,S0004,44494,No,No,Domestic,144,0,0,144,ARMIDALE,,,,FRENCH001.7 N French (Major)
